mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,gasto
2021-01,121,Países Bajos,28181,Villaviciosa de Odón,160,181,119.62
2021-01,125,Reino Unido,28181,Villaviciosa de Odón,53,181,79.73
2021-01,126,Alemania,28181,Villaviciosa de Odón,54,181,94.18
2021-01,000,Total,28901,Lozoyuela-Navas-Sieteiglesias,145,901,103.56
2021-01,010,Total Europa,28901,Lozoyuela-Navas-Sieteiglesias,141,901,103.56
2021-01,011,Total Unión Europea,28901,Lozoyuela-Navas-Sieteiglesias,132,901,103.56
2021-01,126,Alemania,28901,Lozoyuela-Navas-Sieteiglesias,48,901,94.18
2021-01,000,Total,28902,Puentes Viejas,55,902,103.56
2021-01,010,Total Europa,28902,Puentes Viejas,55,902,103.56
2021-01,011,Total Unión Europea,28902,Puentes Viejas,51,902,103.56
2021-01,000,Total,28903,Tres Cantos,1149,903,103.56
2021-01,010,Total Europa,28903,Tres Cantos,1057,903,103.56
2021-01,011,Total Unión Europea,28903,Tres Cantos,989,903,103.56
2021-01,030,Total América,28903,Tres Cantos,59,903,103.56
2021-01,031,Total América del Norte,28903,Tres Cantos,46,903,103.56
2021-01,102,Austria,28903,Tres Cantos,30,903,92.99
2021-01,110,Francia,28903,Tres Cantos,370,903,76.33
2021-01,115,Italia,28903,Tres Cantos,32,903,78.93
2021-01,117,Luxemburgo,28903,Tres Cantos,38,903,103.56
2021-01,121,Países Bajos,28903,Tres Cantos,212,903,119.62
2021-01,122,Polonia,28903,Tres Cantos,31,903,75.11
2021-01,123,Portugal,28903,Tres Cantos,32,903,118.01
2021-01,125,Reino Unido,28903,Tres Cantos,61,903,79.73
2021-01,126,Alemania,28903,Tres Cantos,116,903,94.18
2021-01,131,Suecia,28903,Tres Cantos,50,903,120.41
2021-01,302,EE.UU.,28903,Tres Cantos,35,903,157.86
2021-02,000,Total,28002,Ajalvir,184,002,103.56
2021-02,010,Total Europa,28002,Ajalvir,169,002,103.56
2021-02,011,Total Unión Europea,28002,Ajalvir,163,002,103.56
2021-02,110,Francia,28002,Ajalvir,45,002,76.33
2021-02,121,Países Bajos,28002,Ajalvir,39,002,119.62
2021-02,000,Total,28005,Alcalá de Henares,4717,005,103.56
2021-02,010,Total Europa,28005,Alcalá de Henares,4274,005,103.56
2021-02,011,Total Unión Europea,28005,Alcalá de Henares,3989,005,103.56
2021-02,020,Total África,28005,Alcalá de Henares,79,005,103.56
2021-02,030,Total América,28005,Alcalá de Henares,294,005,103.56
2021-02,031,Total América del Norte,28005,Alcalá de Henares,242,005,103.56
2021-02,040,Total Asia,28005,Alcalá de Henares,70,005,103.56
2021-02,102,Austria,28005,Alcalá de Henares,110,005,92.99
2021-02,103,Bélgica,28005,Alcalá de Henares,120,005,93.49
2021-02,107,Dinamarca,28005,Alcalá de Henares,148,005,83.06
2021-02,110,Francia,28005,Alcalá de Henares,1099,005,76.33
2021-02,113,Irlanda,28005,Alcalá de Henares,51,005,76.38
2021-02,115,Italia,28005,Alcalá de Henares,237,005,78.93
2021-02,117,Luxemburgo,28005,Alcalá de Henares,87,005,103.56
2021-02,121,Países Bajos,28005,Alcalá de Henares,770,005,119.62
2021-02,122,Polonia,28005,Alcalá de Henares,152,005,75.11
2021-02,123,Portugal,28005,Alcalá de Henares,99,005,118.01
2021-02,125,Reino Unido,28005,Alcalá de Henares,209,005,79.73
2021-02,126,Alemania,28005,Alcalá de Henares,453,005,94.18
2021-02,128,Rumania,28005,Alcalá de Henares,158,005,135.09
2021-02,131,Suecia,28005,Alcalá de Henares,381,005,120.41
2021-02,142,Lituania,28005,Alcalá de Henares,39,005,103.56
2021-02,234,Nigeria,28005,Alcalá de Henares,41,005,103.56
2021-02,302,EE.UU.,28005,Alcalá de Henares,226,005,157.86
2021-02,407,China,28005,Alcalá de Henares,59,005,295.75
2021-02,000,Total,28006,Alcobendas,2696,006,103.56
2021-02,010,Total Europa,28006,Alcobendas,2324,006,103.56
2021-02,011,Total Unión Europea,28006,Alcobendas,2147,006,103.56
2021-02,020,Total África,28006,Alcobendas,52,006,103.56
2021-02,030,Total América,28006,Alcobendas,235,006,103.56
2021-02,031,Total América del Norte,28006,Alcobendas,128,006,103.56
2021-02,033,Total Sudamérica,28006,Alcobendas,104,006,103.56
2021-02,040,Total Asia,28006,Alcobendas,85,006,103.56
2021-02,102,Austria,28006,Alcobendas,156,006,92.99
2021-02,107,Dinamarca,28006,Alcobendas,193,006,83.06
2021-02,110,Francia,28006,Alcobendas,642,006,76.33
2021-02,115,Italia,28006,Alcobendas,63,006,78.93
2021-02,117,Luxemburgo,28006,Alcobendas,48,006,103.56
2021-02,121,Países Bajos,28006,Alcobendas,617,006,119.62
2021-02,122,Polonia,28006,Alcobendas,30,006,75.11
2021-02,123,Portugal,28006,Alcobendas,67,006,118.01
2021-02,125,Reino Unido,28006,Alcobendas,137,006,79.73
2021-02,126,Alemania,28006,Alcobendas,179,006,94.18
2021-02,128,Rumania,28006,Alcobendas,32,006,135.09
2021-02,131,Suecia,28006,Alcobendas,80,006,120.41
2021-02,132,Suiza,28006,Alcobendas,33,006,206.2
2021-02,302,EE.UU.,28006,Alcobendas,84,006,157.86
2021-02,340,Argentina,28006,Alcobendas,32,006,75.7
2021-02,407,China,28006,Alcobendas,39,006,295.75
2021-02,000,Total,28007,Alcorcón,1803,007,103.56
2021-02,010,Total Europa,28007,Alcorcón,1638,007,103.56
2021-02,011,Total Unión Europea,28007,Alcorcón,1534,007,103.56
2021-02,020,Total África,28007,Alcorcón,59,007,103.56
2021-02,030,Total América,28007,Alcorcón,61,007,103.56
2021-02,031,Total América del Norte,28007,Alcorcón,39,007,103.56
2021-02,040,Total Asia,28007,Alcorcón,45,007,103.56
2021-02,102,Austria,28007,Alcorcón,73,007,92.99
2021-02,103,Bélgica,28007,Alcorcón,79,007,93.49
2021-02,107,Dinamarca,28007,Alcorcón,60,007,83.06
2021-02,110,Francia,28007,Alcorcón,503,007,76.33
2021-02,115,Italia,28007,Alcorcón,46,007,78.93
2021-02,117,Luxemburgo,28007,Alcorcón,42,007,103.56
2021-02,121,Países Bajos,28007,Alcorcón,398,007,119.62
2021-02,122,Polonia,28007,Alcorcón,38,007,75.11
2021-02,123,Portugal,28007,Alcorcón,40,007,118.01
2021-02,125,Reino Unido,28007,Alcorcón,67,007,79.73
2021-02,126,Alemania,28007,Alcorcón,142,007,94.18
2021-02,131,Suecia,28007,Alcorcón,80,007,120.41
2021-02,302,EE.UU.,28007,Alcorcón,36,007,157.86
2021-02,407,China,28007,Alcorcón,43,007,295.75
2021-02,000,Total,28008,Aldea del Fresno,91,008,103.56
2021-02,010,Total Europa,28008,Aldea del Fresno,61,008,103.56
2021-02,011,Total Unión Europea,28008,Aldea del Fresno,55,008,103.56
2021-02,000,Total,28009,Algete,351,009,103.56
2021-02,010,Total Europa,28009,Algete,324,009,103.56
2021-02,011,Total Unión Europea,28009,Algete,294,009,103.56
2021-02,110,Francia,28009,Algete,71,009,76.33
2021-02,121,Países Bajos,28009,Algete,68,009,119.62
2021-02,126,Alemania,28009,Algete,42,009,94.18
2021-02,000,Total,28010,Alpedrete,114,010,103.56
2021-02,010,Total Europa,28010,Alpedrete,100,010,103.56
2021-02,011,Total Unión Europea,28010,Alpedrete,89,010,103.56
2021-02,110,Francia,28010,Alpedrete,33,010,76.33
2021-02,000,Total,28012,Anchuelo,37,012,103.56
2021-02,010,Total Europa,28012,Anchuelo,37,012,103.56
2021-02,011,Total Unión Europea,28012,Anchuelo,37,012,103.56
2021-02,000,Total,28013,Aranjuez,1280,013,103.56
2021-02,010,Total Europa,28013,Aranjuez,1200,013,103.56
2021-02,011,Total Unión Europea,28013,Aranjuez,1157,013,103.56
2021-02,030,Total América,28013,Aranjuez,44,013,103.56
2021-02,110,Francia,28013,Aranjuez,236,013,76.33
2021-02,112,Hungria,28013,Aranjuez,37,013,103.56
2021-02,115,Italia,28013,Aranjuez,56,013,78.93
2021-02,117,Luxemburgo,28013,Aranjuez,31,013,103.56
2021-02,121,Países Bajos,28013,Aranjuez,207,013,119.62
2021-02,122,Polonia,28013,Aranjuez,57,013,75.11
2021-02,123,Portugal,28013,Aranjuez,32,013,118.01
2021-02,125,Reino Unido,28013,Aranjuez,34,013,79.73
2021-02,126,Alemania,28013,Aranjuez,172,013,94.18
2021-02,128,Rumania,28013,Aranjuez,32,013,135.09
2021-02,131,Suecia,28013,Aranjuez,135,013,120.41
2021-02,142,Lituania,28013,Aranjuez,33,013,103.56
2021-02,000,Total,28014,Arganda del Rey,1342,014,103.56
2021-02,010,Total Europa,28014,Arganda del Rey,1284,014,103.56
2021-02,011,Total Unión Europea,28014,Arganda del Rey,1228,014,103.56
2021-02,030,Total América,28014,Arganda del Rey,39,014,103.56
2021-02,102,Austria,28014,Arganda del Rey,31,014,92.99
2021-02,107,Dinamarca,28014,Arganda del Rey,30,014,83.06
2021-02,110,Francia,28014,Arganda del Rey,414,014,76.33
2021-02,115,Italia,28014,Arganda del Rey,52,014,78.93
2021-02,117,Luxemburgo,28014,Arganda del Rey,46,014,103.56
2021-02,121,Países Bajos,28014,Arganda del Rey,348,014,119.62
2021-02,125,Reino Unido,28014,Arganda del Rey,34,014,79.73
2021-02,126,Alemania,28014,Arganda del Rey,105,014,94.18
2021-02,128,Rumania,28014,Arganda del Rey,53,014,135.09
2021-02,131,Suecia,28014,Arganda del Rey,68,014,120.41
2021-02,000,Total,28015,Arroyomolinos,419,015,103.56
2021-02,010,Total Europa,28015,Arroyomolinos,341,015,103.56
2021-02,011,Total Unión Europea,28015,Arroyomolinos,328,015,103.56
2021-02,030,Total América,28015,Arroyomolinos,44,015,103.56
2021-02,031,Total América del Norte,28015,Arroyomolinos,35,015,103.56
2021-02,040,Total Asia,28015,Arroyomolinos,32,015,103.56
2021-02,103,Bélgica,28015,Arroyomolinos,66,015,93.49
2021-02,110,Francia,28015,Arroyomolinos,104,015,76.33
2021-02,121,Países Bajos,28015,Arroyomolinos,71,015,119.62
2021-02,302,EE.UU.,28015,Arroyomolinos,32,015,157.86
2021-02,000,Total,28017,Batres,53,017,103.56
2021-02,010,Total Europa,28017,Batres,49,017,103.56
2021-02,000,Total,28018,Becerril de la Sierra,33,018,103.56
2021-02,010,Total Europa,28021,"Berrueco, El",31,021,103.56
2021-02,000,Total,28022,Boadilla del Monte,1501,022,103.56
2021-02,010,Total Europa,28022,Boadilla del Monte,1305,022,103.56
2021-02,011,Total Unión Europea,28022,Boadilla del Monte,1218,022,103.56
2021-02,030,Total América,28022,Boadilla del Monte,126,022,103.56
2021-02,031,Total América del Norte,28022,Boadilla del Monte,90,022,103.56
2021-02,033,Total Sudamérica,28022,Boadilla del Monte,34,022,103.56
2021-02,040,Total Asia,28022,Boadilla del Monte,64,022,103.56
2021-02,102,Austria,28022,Boadilla del Monte,120,022,92.99
2021-02,107,Dinamarca,28022,Boadilla del Monte,119,022,83.06
2021-02,110,Francia,28022,Boadilla del Monte,351,022,76.33
2021-02,117,Luxemburgo,28022,Boadilla del Monte,31,022,103.56
2021-02,121,Países Bajos,28022,Boadilla del Monte,381,022,119.62
2021-02,123,Portugal,28022,Boadilla del Monte,31,022,118.01
2021-02,125,Reino Unido,28022,Boadilla del Monte,70,022,79.73
2021-02,126,Alemania,28022,Boadilla del Monte,93,022,94.18
2021-02,131,Suecia,28022,Boadilla del Monte,38,022,120.41
2021-02,302,EE.UU.,28022,Boadilla del Monte,61,022,157.86
2021-02,407,China,28022,Boadilla del Monte,53,022,295.75
2021-02,000,Total,28023,"Boalo, El",115,023,103.56
2021-02,010,Total Europa,28023,"Boalo, El",104,023,103.56
2021-02,011,Total Unión Europea,28023,"Boalo, El",97,023,103.56
2021-02,110,Francia,28023,"Boalo, El",40,023,76.33
2021-02,000,Total,28026,Brunete,483,026,103.56
2021-02,010,Total Europa,28026,Brunete,435,026,103.56
2021-02,011,Total Unión Europea,28026,Brunete,424,026,103.56
2021-02,102,Austria,28026,Brunete,32,026,92.99
2021-02,107,Dinamarca,28026,Brunete,36,026,83.06
2021-02,110,Francia,28026,Brunete,143,026,76.33
2021-02,121,Países Bajos,28026,Brunete,147,026,119.62
2021-02,126,Alemania,28026,Brunete,31,026,94.18
2021-02,000,Total,28027,Buitrago del Lozoya,104,027,103.56
2021-02,010,Total Europa,28027,Buitrago del Lozoya,104,027,103.56
2021-02,011,Total Unión Europea,28027,Buitrago del Lozoya,102,027,103.56
2021-02,126,Alemania,28027,Buitrago del Lozoya,33,027,94.18
2021-02,000,Total,28028,Bustarviejo,112,028,103.56
2021-02,010,Total Europa,28028,Bustarviejo,107,028,103.56
2021-02,011,Total Unión Europea,28028,Bustarviejo,104,028,103.56
2021-02,110,Francia,28028,Bustarviejo,36,028,76.33
2021-02,121,Países Bajos,28028,Bustarviejo,36,028,119.62
2021-02,000,Total,28029,Cabanillas de la Sierra,31,029,103.56
2021-02,010,Total Europa,28029,Cabanillas de la Sierra,30,029,103.56
2021-02,000,Total,28030,"Cabrera, La",197,030,103.56
2021-02,010,Total Europa,28030,"Cabrera, La",192,030,103.56
2021-02,011,Total Unión Europea,28030,"Cabrera, La",177,030,103.56
2021-02,115,Italia,28030,"Cabrera, La",43,030,78.93
2021-02,000,Total,28032,Camarma de Esteruelas,140,032,103.56
2021-02,010,Total Europa,28032,Camarma de Esteruelas,91,032,103.56
2021-02,011,Total Unión Europea,28032,Camarma de Esteruelas,87,032,103.56
2021-02,030,Total América,28032,Camarma de Esteruelas,47,032,103.56
2021-02,031,Total América del Norte,28032,Camarma de Esteruelas,46,032,103.56
2021-02,302,EE.UU.,28032,Camarma de Esteruelas,46,032,157.86
2021-02,000,Total,28033,Campo Real,71,033,103.56
2021-02,010,Total Europa,28033,Campo Real,65,033,103.56
2021-02,011,Total Unión Europea,28033,Campo Real,60,033,103.56
2021-02,000,Total,28035,Carabaña,115,035,103.56
2021-02,010,Total Europa,28035,Carabaña,115,035,103.56
2021-02,121,Países Bajos,28035,Carabaña,62,035,119.62
2021-02,000,Total,28037,Cenicientos,57,037,103.56
2021-02,010,Total Europa,28037,Cenicientos,54,037,103.56
2021-02,011,Total Unión Europea,28037,Cenicientos,50,037,103.56
2021-02,000,Total,28038,Cercedilla,50,038,103.56
2021-02,010,Total Europa,28038,Cercedilla,42,038,103.56
2021-02,011,Total Unión Europea,28038,Cercedilla,40,038,103.56
2021-02,000,Total,28040,Ciempozuelos,396,040,103.56
2021-02,010,Total Europa,28040,Ciempozuelos,379,040,103.56
2021-02,011,Total Unión Europea,28040,Ciempozuelos,372,040,103.56
2021-02,107,Dinamarca,28040,Ciempozuelos,43,040,83.06
2021-02,110,Francia,28040,Ciempozuelos,81,040,76.33
2021-02,113,Irlanda,28040,Ciempozuelos,32,040,76.38
2021-02,126,Alemania,28040,Ciempozuelos,35,040,94.18
2021-02,131,Suecia,28040,Ciempozuelos,77,040,120.41
2021-02,000,Total,28041,Cobeña,41,041,103.56
2021-02,010,Total Europa,28041,Cobeña,36,041,103.56
2021-02,000,Total,28043,Colmenar de Oreja,135,043,103.56
2021-02,010,Total Europa,28043,Colmenar de Oreja,124,043,103.56
2021-02,011,Total Unión Europea,28043,Colmenar de Oreja,116,043,103.56
2021-02,110,Francia,28043,Colmenar de Oreja,32,043,76.33
2021-02,121,Países Bajos,28043,Colmenar de Oreja,44,043,119.62
2021-02,000,Total,28044,Colmenarejo,164,044,103.56
2021-02,010,Total Europa,28044,Colmenarejo,153,044,103.56
2021-02,011,Total Unión Europea,28044,Colmenarejo,146,044,103.56
2021-02,110,Francia,28044,Colmenarejo,41,044,76.33
2021-02,121,Países Bajos,28044,Colmenarejo,58,044,119.62
2021-02,000,Total,28045,Colmenar Viejo,929,045,103.56
2021-02,010,Total Europa,28045,Colmenar Viejo,875,045,103.56
2021-02,011,Total Unión Europea,28045,Colmenar Viejo,810,045,103.56
2021-02,030,Total América,28045,Colmenar Viejo,32,045,103.56
2021-02,102,Austria,28045,Colmenar Viejo,36,045,92.99
2021-02,107,Dinamarca,28045,Colmenar Viejo,56,045,83.06
2021-02,110,Francia,28045,Colmenar Viejo,260,045,76.33
2021-02,115,Italia,28045,Colmenar Viejo,32,045,78.93
2021-02,117,Luxemburgo,28045,Colmenar Viejo,31,045,103.56
2021-02,121,Países Bajos,28045,Colmenar Viejo,222,045,119.62
2021-02,125,Reino Unido,28045,Colmenar Viejo,58,045,79.73
2021-02,126,Alemania,28045,Colmenar Viejo,60,045,94.18
2021-02,000,Total,28046,Collado Mediano,109,046,103.56
2021-02,010,Total Europa,28046,Collado Mediano,99,046,103.56
2021-02,011,Total Unión Europea,28046,Collado Mediano,90,046,103.56
2021-02,121,Países Bajos,28046,Collado Mediano,33,046,119.62
2021-02,000,Total,28047,Collado Villalba,861,047,103.56
2021-02,010,Total Europa,28047,Collado Villalba,790,047,103.56
2021-02,011,Total Unión Europea,28047,Collado Villalba,753,047,103.56
2021-02,030,Total América,28047,Collado Villalba,31,047,103.56
2021-02,103,Bélgica,28047,Collado Villalba,71,047,93.49
2021-02,110,Francia,28047,Collado Villalba,276,047,76.33
2021-02,117,Luxemburgo,28047,Collado Villalba,36,047,103.56
2021-02,121,Países Bajos,28047,Collado Villalba,177,047,119.62
2021-02,123,Portugal,28047,Collado Villalba,30,047,118.01
2021-02,125,Reino Unido,28047,Collado Villalba,30,047,79.73
2021-02,126,Alemania,28047,Collado Villalba,38,047,94.18
2021-02,000,Total,28049,Coslada,1393,049,103.56
2021-02,010,Total Europa,28049,Coslada,1297,049,103.56
2021-02,011,Total Unión Europea,28049,Coslada,1242,049,103.56
2021-02,030,Total América,28049,Coslada,83,049,103.56
2021-02,031,Total América del Norte,28049,Coslada,73,049,103.56
2021-02,103,Bélgica,28049,Coslada,67,049,93.49
2021-02,110,Francia,28049,Coslada,149,049,76.33
2021-02,115,Italia,28049,Coslada,118,049,78.93
2021-02,121,Países Bajos,28049,Coslada,239,049,119.62
2021-02,122,Polonia,28049,Coslada,35,049,75.11
2021-02,123,Portugal,28049,Coslada,54,049,118.01
2021-02,125,Reino Unido,28049,Coslada,44,049,79.73
2021-02,126,Alemania,28049,Coslada,269,049,94.18
2021-02,128,Rumania,28049,Coslada,84,049,135.09
2021-02,131,Suecia,28049,Coslada,158,049,120.41
2021-02,302,EE.UU.,28049,Coslada,73,049,157.86
2021-02,000,Total,28050,Cubas de la Sagra,79,050,103.56
2021-02,010,Total Europa,28050,Cubas de la Sagra,70,050,103.56
2021-02,011,Total Unión Europea,28050,Cubas de la Sagra,64,050,103.56
2021-02,000,Total,28052,Chinchón,142,052,103.56
2021-02,010,Total Europa,28052,Chinchón,137,052,103.56
2021-02,011,Total Unión Europea,28052,Chinchón,134,052,103.56
2021-02,110,Francia,28052,Chinchón,45,052,76.33
2021-02,121,Países Bajos,28052,Chinchón,62,052,119.62
2021-02,000,Total,28053,Daganzo de Arriba,271,053,103.56
2021-02,010,Total Europa,28053,Daganzo de Arriba,263,053,103.56
2021-02,011,Total Unión Europea,28053,Daganzo de Arriba,261,053,103.56
2021-02,110,Francia,28053,Daganzo de Arriba,72,053,76.33
2021-02,121,Países Bajos,28053,Daganzo de Arriba,46,053,119.62
2021-02,123,Portugal,28053,Daganzo de Arriba,47,053,118.01
2021-02,126,Alemania,28053,Daganzo de Arriba,32,053,94.18
2021-02,131,Suecia,28053,Daganzo de Arriba,30,053,120.41
2021-02,000,Total,28054,"Escorial, El",250,054,103.56
2021-02,010,Total Europa,28054,"Escorial, El",235,054,103.56
2021-02,011,Total Unión Europea,28054,"Escorial, El",229,054,103.56
2021-02,110,Francia,28054,"Escorial, El",73,054,76.33
2021-02,121,Países Bajos,28054,"Escorial, El",81,054,119.62
2021-02,000,Total,28058,Fuenlabrada,2380,058,103.56
2021-02,010,Total Europa,28058,Fuenlabrada,2042,058,103.56
2021-02,011,Total Unión Europea,28058,Fuenlabrada,1957,058,103.56
2021-02,020,Total África,28058,Fuenlabrada,172,058,103.56
2021-02,030,Total América,28058,Fuenlabrada,72,058,103.56
2021-02,031,Total América del Norte,28058,Fuenlabrada,46,058,103.56
2021-02,040,Total Asia,28058,Fuenlabrada,93,058,103.56
2021-02,102,Austria,28058,Fuenlabrada,59,058,92.99
2021-02,103,Bélgica,28058,Fuenlabrada,49,058,93.49
2021-02,107,Dinamarca,28058,Fuenlabrada,84,058,83.06
2021-02,110,Francia,28058,Fuenlabrada,634,058,76.33
2021-02,115,Italia,28058,Fuenlabrada,73,058,78.93
2021-02,117,Luxemburgo,28058,Fuenlabrada,79,058,103.56
2021-02,121,Países Bajos,28058,Fuenlabrada,398,058,119.62
2021-02,122,Polonia,28058,Fuenlabrada,68,058,75.11
2021-02,123,Portugal,28058,Fuenlabrada,84,058,118.01
2021-02,125,Reino Unido,28058,Fuenlabrada,70,058,79.73
2021-02,126,Alemania,28058,Fuenlabrada,195,058,94.18
2021-02,128,Rumania,28058,Fuenlabrada,34,058,135.09
2021-02,131,Suecia,28058,Fuenlabrada,147,058,120.41
2021-02,228,Marruecos,28058,Fuenlabrada,54,058,103.56
2021-02,234,Nigeria,28058,Fuenlabrada,94,058,103.56
2021-02,302,EE.UU.,28058,Fuenlabrada,44,058,157.86
2021-02,407,China,28058,Fuenlabrada,89,058,295.75
2021-02,000,Total,28059,Fuente el Saz de Jarama,36,059,103.56
2021-02,010,Total Europa,28059,Fuente el Saz de Jarama,32,059,103.56
2021-02,000,Total,28060,Fuentidueña de Tajo,40,060,103.56
2021-02,010,Total Europa,28060,Fuentidueña de Tajo,34,060,103.56
2021-02,011,Total Unión Europea,28060,Fuentidueña de Tajo,31,060,103.56
2021-02,000,Total,28061,Galapagar,770,061,103.56
2021-02,010,Total Europa,28061,Galapagar,717,061,103.56
2021-02,011,Total Unión Europea,28061,Galapagar,672,061,103.56
2021-02,030,Total América,28061,Galapagar,39,061,103.56
