grupo,tipo,nombre,X,Y
hosteleria,restaurant,La Lumbre,-3.5255528,40.3488067
hosteleria,fast_food,masQpizza,-3.9905683,40.714436
hosteleria,cafe,Cafetería Santos,-3.9889665,40.7149135
hosteleria,restaurant,Ambigú,-3.9884923,40.7148793
comercio,furniture_shop,Muebles Becerril,-3.9879973,40.7148147
hosteleria,cafe,Bar Luvi,-3.6758691,40.4019783
comercio,vending_any,NA,-3.6762679,40.402203
comercio,vending_any,NA,-3.6747657,40.4014165
comercio,vending_any,NA,-3.6749354,40.4014191
hosteleria,cafe,NA,-3.8018199,40.3685294
hosteleria,restaurant,Restaurante Superbestia,-3.7613672,40.3287452
hosteleria,restaurant,Restaurante Superbestia,-3.7270302,40.3125656
comercio,mobile_phone_shop,El Sanatorio del Móvil,-3.7553904,40.3333386
comercio,furniture_shop,Muebles Angel Luis,-3.7665662,40.327554
comercio,supermarket,Ahorramás,-3.8083318,40.3445898
comercio,car_rental,SUADRIZ CARS,-3.8658363,40.3086138
hosteleria,restaurant,vinitus,-3.6975674,40.4192984
comercio,vending_any,NA,-3.7861275,40.4425555
hosteleria,cafe,Stela,-3.7487533,40.3351252
hosteleria,cafe,Titho's,-3.7484297,40.335173
hosteleria,cafe,Urban Orchard,-3.6987881,40.4114866
comercio,bicycle_rental,NA,-3.6554801,40.4350722
hosteleria,restaurant,Casa Abilio,-3.7736298,40.6509111
hosteleria,restaurant,Pizza 3 Cruces,-3.7033989,40.4192822
hosteleria,restaurant,Bresca,-3.6995276,40.410637
comercio,laundry,Tintorería García,-3.6620718,40.3958365
comercio,florist,Flores Mariví,-3.6670677,40.3968388
comercio,car_dealership,Noblejas Motor,-3.6343428,40.4332723
comercio,hairdresser,Absalon,-3.7472846,40.4048776
comercio,greengrocer,La Naranjita,-3.7467429,40.4049152
comercio,butcher,Ben Car,-3.7468212,40.4049253
comercio,optician,TuMirada,-3.7464339,40.4050228
hosteleria,fast_food,Lucero,-3.7463496,40.4049996
comercio,hairdresser,Natural Beauty,-3.9590913,40.5957708
hosteleria,cafe,Marylebone,-3.958967,40.5957769
comercio,beauty_shop,CN Candian Nail,-3.7189571,40.4730624
hosteleria,restaurant,El pescador,-3.6728855,40.4299228
hosteleria,restaurant,Sacha,-3.6874703,40.4607935
comercio,supermarket,Alcampo,-3.6674315,40.4384238
hosteleria,restaurant,Ribs,-3.8864864,40.3304633
comercio,car_dealership,Nova Cars,-3.5413821,40.351471
comercio,car_wash,Car Wash,-3.5412989,40.3515303
hosteleria,restaurant,Las Brasas,-3.541028,40.3516877
comercio,car_dealership,ForSale,-3.5409338,40.3517605
hosteleria,restaurant,100 Montaditos,-3.3610248,40.485963
comercio,convenience,La Tienda Ecológica,-3.6746444,40.4055955
comercio,greengrocer,Fruteriía Carolizzi,-3.6745556,40.4055536
hosteleria,bar,El tigre,-3.6985139,40.4203363
comercio,bookshop,Re-Read,-3.6754736,40.4213258
turismo,shelter,Refugio,-3.6172376,40.876312
hosteleria,pub,The Beer Garden Tap Room,-3.6999231,40.4335967
hosteleria,restaurant,El Pelotari,-3.6907431,40.4222351
hosteleria,restaurant,Ricos Tacos Cantina,-3.6727972,40.4240797
hosteleria,pub,Cervecería Casa Puebla,-3.68837,40.4505603
comercio,clothes,Sagaz Ayala,-3.677445,40.427478
comercio,clothes,Sagaz Hermosilla,-3.6790179,40.426165
comercio,shoe_shop,Suela,-3.6871447,40.4257174
hosteleria,restaurant,Lobito de Mar Madrid,-3.6865491,40.4237946
comercio,bicycle_rental,NA,-3.6691413,40.3979014
comercio,bicycle_rental,NA,-3.704677,40.4336546
comercio,bakery,Panadería Conejo,-3.4364183,40.2315631
hosteleria,bar,Jazz Bar,-3.6959645,40.4125742
comercio,shoe_shop,Bally,-3.687166,40.4265691
hosteleria,fast_food,Gelateria,-3.6170832,40.4682609
hosteleria,fast_food,Telepizza,-3.617032,40.468361
comercio,hairdresser,Notcortes,-3.7412557,40.4032721
hosteleria,pub,El Jardín,-3.7371498,40.4026383
comercio,doityourself,Ferretería Corona,-3.7452673,40.4031638
hosteleria,fast_food,Deli&Cia,-3.6169514,40.4683743
hosteleria,restaurant,Anauco Burgers,-3.5293772,40.5051173
comercio,clothes,Kukadas,-3.5354443,40.4272964
hosteleria,restaurant,Ochenta Grados,-3.6901987,40.4499619
hosteleria,bar,Los Asturianos,-3.661015,40.3925154
comercio,convenience,Alimentación y bazar,-3.6237743,40.3784746
comercio,clothes,Flamingos vintage kilo,-3.7021027,40.4249316
comercio,clothes,Abercrombie & Fitch,-3.6804408,40.43031
comercio,greengrocer,Frutas y Verduras Badr,-3.6558618,40.5468362
comercio,supermarket,Alcampo,-3.6937827,40.4614899
hosteleria,restaurant,Distrito 798,-3.6919695,40.4617215
hosteleria,restaurant,El Gran Barril,-3.6730465,40.4248048
comercio,furniture_shop,Mueblesoficina.com,-3.7168095,40.4282615
hosteleria,restaurant,Nos Caeli,-3.6693652,40.4256909
hosteleria,cafe,NA,-3.692219,40.4247762
comercio,clothes,Malasaña vintage outlet,-3.7045532,40.4257752
hosteleria,restaurant,Gino's,-3.7198256,40.4758177
comercio,vending_any,NA,-3.7859446,40.4416489
comercio,vending_any,NA,-3.7858436,40.4414376
hosteleria,cafe,Dolce&Vegana,-3.7209946,40.4096071
comercio,bakery,NA,-4.2457917,40.518694000000004
turismo,chalet,Casa Rural Deo Gratias,-4.2577389,40.5214032
hosteleria,restaurant,Casa Jacinto,-3.7116977,40.4220011
hosteleria,restaurant,Las Reses,-3.692978,40.4274405
comercio,supermarket,Casa Elías,-3.6195886,40.4375798
hosteleria,fast_food,BBQ Burguer,-3.6845159,40.3987437
comercio,stationery,Folder,-3.685534,40.4706228
comercio,sports_shop,Decathlon City,-3.673657,40.4443727
hosteleria,pub,Bar Restaurante La Estación,-3.6395463,40.4753964
comercio,hairdresser,Peluquería Blasón,-3.7407905,40.3815111
hosteleria,pub,Bar Cervecería La Plaza,-3.7408203,40.3806747
turismo,hotel,Four Seasons Hotel and Private Residences Madrid,-3.7003917,40.417272
comercio,supermarket,Supercoop,-3.7037927,40.407696
hosteleria,restaurant,Deleite Restaurante,-3.5822193,40.4725242
hosteleria,restaurant,Taberna El Callejon,-3.5825919,40.4727684
comercio,florist,Los Ababoles,-3.503072,40.567144
comercio,greengrocer,El Huerto de Cobeña,-3.5029647,40.5671896
hosteleria,cafe,El Pote,-3.5029507,40.567095
hosteleria,restaurant,Aquí Galicia,-3.6709814,40.4285588
hosteleria,restaurant,Punto de Encuentro 2,-3.6673334,40.4880681
hosteleria,restaurant,Rincon De Manoteras,-3.6673124,40.4880478
comercio,doityourself,NA,-3.8251397,40.2562068
comercio,car_wash,NA,-4.0184136,40.6279994
hosteleria,restaurant,Chipa,-3.7034365,40.4548073
hosteleria,restaurant,Casa Luis II,-3.6224482,40.5589749
comercio,supermarket,La Plaza de DIA,-3.7254544,40.4865242
hosteleria,cafe,Balboa,-3.725442,40.4867444
hosteleria,restaurant,Masala Kitchen,-3.6134383,40.5612192
comercio,convenience,Carrefour Express,-3.6987384,40.4144359
comercio,optician,Óptica Militar,-3.7185693,40.4347163
hosteleria,pub,Taberna 7,-3.3652033,40.4824509
hosteleria,bar,El Quinto Vino,-3.6990307,40.4480569
hosteleria,restaurant,El Capirote de Granada,-3.6974959,40.4405299
hosteleria,restaurant,Taberna El Sur de Huertas,-3.6994414,40.413673
hosteleria,restaurant,Ronnie’s San Lorenzo,-4.1464281,40.5914664
comercio,stationery,Berno,-3.6758838,40.4205466
comercio,toy_shop,Don Juego,-3.6812741,40.422477
comercio,toy_shop,Cuarto de juegos,-3.6819182,40.4235811
hosteleria,restaurant,Maca,-3.7018925,40.3986865
comercio,sports_shop,Salomon,-3.7014138,40.420882400000004
comercio,supermarket,Dia,-4.3041184,40.2801212
hosteleria,pub,NA,-4.3013117,40.2786256
hosteleria,cafe,Bar la Pinta,-4.3060659,40.2763777
comercio,bakery,Los pelones,-4.305435,40.2758932
comercio,supermarket,Condis,-4.3054926,40.2784736
comercio,hairdresser,Palomo Style,-4.3067734,40.2790578
comercio,doityourself,Machaco,-4.3066017,40.2789791
hosteleria,cafe,Peña Madridista Pradeña,-4.3083733,40.2782588
hosteleria,restaurant,El Molino,-4.301863,40.2790467
comercio,bicycle_shop,Taller Social Ciclista de la Guindalera,-3.6652334,40.4353635
comercio,bakery,Pan d'Oro,-3.4802047,40.4554601
hosteleria,restaurant,The Master,-3.9304969,40.5216552
hosteleria,restaurant,La Vivaracha,-3.7871787,40.4451596
turismo,chalet,Alojamientos La Erilla,-3.6413638,41.0385015
turismo,chalet,Proyectos y Desarrollos Empresariales Europeos,-3.6417569,41.0398191
comercio,laundry,Lavanderia,-3.70528,40.4486701
comercio,convenience,todoukuleles.com,-3.6701437,40.4271407
hosteleria,restaurant,La Castañal Marisquería,-3.7051724,40.459939
hosteleria,pub,Taberna Sidrería El Txacolí,-3.6705923,40.4446507
comercio,shoe_shop,Umber,-3.6793291,40.4251127
comercio,stationery,Papelería Don Lápiz,-3.7150746,40.609721
comercio,supermarket,Carrefour Market,-3.7049309,40.4126634
comercio,outdoor_shop,The North Face,-3.704479,40.4185643
comercio,optician,General Óptica,-3.7048625,40.4185734
comercio,greengrocer,NA,-3.7003102,40.3891974
comercio,furniture_shop,E. Salcedo,-3.7006131,40.3894291
comercio,butcher,NA,-3.8131036,40.4358991
hosteleria,restaurant,TGI Friday's,-3.6393951,40.5301812
hosteleria,fast_food,Carl's Jr.,-3.6386247,40.5303082
hosteleria,restaurant,Imanol,-3.6380568,40.5305482
hosteleria,cafe,Starbucks,-3.6385737,40.5301884
hosteleria,bar,Barra de Pintxos,-3.638171,40.5302846
hosteleria,restaurant,Miss Sushi,-3.6380348,40.5303694
hosteleria,fast_food,Rodilla,-3.637905,40.5304483
hosteleria,restaurant,Udón,-3.6387147,40.5301674
comercio,car_wash,Lavado Integral Boadilla,-3.8782195,40.4059431
hosteleria,restaurant,Da Fa,-3.7004035,40.3887242
comercio,supermarket,Alcampo City,-3.7018796,40.3907602
hosteleria,restaurant,Brasayleña,-3.7012958,40.3914571
hosteleria,restaurant,Orient,-3.7013632,40.3915327
hosteleria,restaurant,Ginos,-3.783969,40.4409896
comercio,toy_shop,Toy Planet,-3.7842377,40.4416581
comercio,car_dealership,Ford T. Chapauto,-3.8303837,40.4389537
hosteleria,restaurant,The Market,-3.8348633,40.4408988
comercio,hairdresser,Las Flores,-3.8132583,40.4358813
comercio,greengrocer,NA,-3.8130853,40.4359884
hosteleria,restaurant,La Tagliatella,-3.6380062,40.5307437
hosteleria,restaurant,100 Montaditos,-3.6383681,40.5303409
hosteleria,bar,Ándele,-3.6383282,40.5302321
hosteleria,restaurant,Crepes & Waffles,-3.6381138,40.5304886
hosteleria,restaurant,Kilómetros de Pizza,-3.637821,40.5305187
hosteleria,restaurant,Puxa Asturies,-3.6388421,40.5301322
comercio,clothes,Mar Shop,-3.815471,40.4360544
comercio,hairdresser,Franck Provost,-3.8681865,40.4557304
comercio,convenience,Suma Express,-3.8672733,40.4555703
comercio,optician,myOptik,-3.8660081,40.4561424
comercio,butcher,Logicarne,-3.8153387,40.4360366
hosteleria,restaurant,Wanderlust,-3.7011425,40.3912908
comercio,supermarket,Mercadona,-3.7005328,40.390022
hosteleria,restaurant,El Caribe,-3.7252756,40.4244129
comercio,doityourself,Casa Florida,-3.7238017,40.4231644
comercio,hairdresser,Lapelu,-3.7023204,40.4255679
hosteleria,bar,Exotic Seed,-3.7021232,40.4255415
hosteleria,bar,Muerde Madrid,-3.7020825,40.4256343
hosteleria,restaurant,La Tagliatella,-3.7012301,40.3913994
hosteleria,fast_food,Burger King,-3.6389824,40.5303118
hosteleria,cafe,Mallorca,-3.6392695,40.530204
hosteleria,restaurant,El Kiosko,-3.6391674,40.5301125
hosteleria,restaurant,Tasty Poke,-3.6378706,40.5306996
hosteleria,restaurant,Son Soles,-3.6389688,40.5301383
comercio,vending_machine,NA,-3.8108997,40.4446612
comercio,furniture_shop,Flovic Interiores,-3.8677341,40.4559455
comercio,optician,La Gafería,-3.7144321,40.4355403
hosteleria,restaurant,Casa Carmen,-3.7014168,40.3916062
comercio,vending_any,NA,-3.8353644,40.4418079
comercio,car_wash,Manual,-3.8675508,40.4556051
comercio,furniture_shop,Green Design Outdoors,-3.8659189,40.4561997
comercio,laundry,KWL-AQUA,-4.005359,40.6265759
comercio,greengrocer,Flor de Almíbar,-3.8818232,40.4452226
comercio,doityourself,NA,-3.6186606,40.9271738
hosteleria,pub,Bar Manolo,-3.6180249,40.9260026
hosteleria,restaurant,Oktoberfest Biergarten,-3.7201198,40.4217435
hosteleria,fast_food,Sushi Maya,-3.9201787,40.5685133
hosteleria,cafe,Starbucks,-3.9202528,40.5689289
hosteleria,restaurant,Lizarrán,-3.919765,40.5678567
hosteleria,pub,100 Montaditos,-3.9199207,40.5682171
hosteleria,restaurant,Karim Kebab,-3.9199088,40.5676754
hosteleria,restaurant,Kobbeman,-3.9198747,40.5677338
hosteleria,restaurant,Cake Factory Café,-3.9201264,40.5680108
hosteleria,restaurant,La Tagliatella,-3.9202575,40.5674427
hosteleria,restaurant,Puerto Pirata,-3.6963235,40.2441655
comercio,convenience,Supercor Exprés,-3.7870635,40.4445037
comercio,bicycle_shop,LTMracing,-3.6210846,40.5579093
hosteleria,bar,Vergüenza Ajena,-3.7100931,40.434895
comercio,bookshop,Vergüenza Ajena,-3.710094,40.4348579
hosteleria,cafe,Odonbuild,-3.9075041,40.357101
hosteleria,restaurant,L'Altro Mondo,-3.9078273,40.3566288
comercio,hairdresser,Piojitos Fuera,-3.907834,40.3565951
hosteleria,cafe,Dunkin' Coffee,-3.7187893,40.4354584
comercio,car_dealership,ecoVo,-3.5447424,40.3520441
comercio,car_dealership,Škoda,-3.5454925,40.3526864
comercio,car_dealership,Kia,-3.5452252,40.3531033
comercio,doityourself,Elma,-3.5449364,40.3532763
comercio,bicycle_shop,Búho Bike,-3.5457455,40.3538324
hosteleria,pub,Luz de Luna,-3.5418341,40.3495749
turismo,guesthouse,Hostal El Arco,-3.4880559,40.396931
comercio,bicycle_rental,NA,-4.1004331,40.6241142
comercio,supermarket,Covirán,-3.4904821,40.3966411
hosteleria,restaurant,El Chicharrón,-3.5606204,40.4302429
hosteleria,fast_food,Goiko Grill,-3.6734225,40.4182775
hosteleria,restaurant,Guasa,-3.6989903,40.4251672
hosteleria,restaurant,Casa Suecia,-3.696253,40.4178989
comercio,beauty_shop,Only You Nail Bar & Beauty Salon,-3.89748,40.5195003
hosteleria,cafe,Bar Rafa,-4.2649855,40.5898189
comercio,vending_parking,NA,-3.6847582,40.4656104
comercio,bicycle_rental,NA,-3.7038126,40.4387427
hosteleria,restaurant,Restaurante La Sidrería,-3.5851059,40.766413
hosteleria,cafe,Casa Santi,-4.269775,40.5694118
comercio,bakery,NA,-4.2698248,40.5695063
hosteleria,restaurant,Bar Sol Y Aire,-4.2696866,40.5693588
comercio,hairdresser,Josemi The Barber,-3.6560316,40.3874626
hosteleria,bar,Nubel,-3.6952072,40.4073639
comercio,shoe_shop,Birkenstock,-3.7010667,40.4218074
comercio,clothes,The North Face,-3.7008198,40.4221765
hosteleria,restaurant,Taberna Yamaoka,-4.1471146,40.5935217
hosteleria,restaurant,Bar El Llano,-4.1465186,40.5938886
hosteleria,bar,Las Pozas,-4.147366,40.5930514
comercio,butcher,Barcala,-4.1474043,40.5916831
comercio,greengrocer,NA,-4.1466541,40.5937689
hosteleria,cafe,J.L.,-4.1471912,40.5934444
hosteleria,cafe,Petit Verdot,-4.1492833,40.5911805
hosteleria,restaurant,La rebelión de los mandiles,-3.71317,40.4152211
hosteleria,bar,La terraza del fogón by Paco,-3.661586,40.3850508
comercio,clothes,Decimas,-3.7009078,40.422485
comercio,optician,Solaris Gafas de Sol,-3.700661,40.4228199
comercio,shoe_shop,Aw Lab,-3.7009179,40.4224272
comercio,clothes,Kaotiko,-3.7007389,40.422491
comercio,shoe_shop,Vialis,-3.7006848,40.4227394
comercio,clothes,Intimissimi,-3.7006501,40.4228724
comercio,clothes,Women'secret,-3.7010919,40.4217572
comercio,shoe_shop,GLO,-3.7011128,40.4216916
hosteleria,cafe,El Patio de la Central,-3.705999,40.4193243
comercio,greengrocer,Mim Alif Trading S.L,-3.7019462,40.4079776
hosteleria,bar,Argumosa 39,-3.6963181,40.407688
hosteleria,cafe,Filify,-3.696827,40.4079225
hosteleria,restaurant,Primadonna,-3.6984499,40.4079482
comercio,convenience,NA,-3.6996306,40.4081404
comercio,bookshop,El Coleccionista,-3.7020586,40.4079314
comercio,clothes,Uniqlo,-3.6871494,40.4251706
comercio,hairdresser,La Perfecta,-3.7058075,40.4264714
hosteleria,restaurant,NA,-3.7029284,40.4232248
turismo,hotel,NA,-3.7864262,40.4649907
comercio,computer_shop,NA,-3.6754042,40.405289
comercio,hairdresser,NA,-3.675431,40.4052543
comercio,shoe_shop,NA,-3.6766313,40.4048682
hosteleria,restaurant,Donde siempre,-3.675028,40.4054258
hosteleria,pub,La Oveja Amarilla,-3.6752446,40.4055351
comercio,hairdresser,Salón King of Style,-3.6747369,40.4037606
comercio,hairdresser,NA,-3.6747913,40.4043178
hosteleria,cafe,Acebo,-3.6754797,40.404502
comercio,butcher,NA,-3.6754743,40.404916
comercio,jeweller,NA,-3.6754298,40.4029262
comercio,car_wash,NA,-3.6725664,40.4042177
comercio,clothes,NA,-3.6736205,40.4051011
hosteleria,pub,Donde Pablo,-3.6735588,40.4051818
turismo,hotel,Hotel Pestana Plaza Mayor,-3.7073011,40.4150128
comercio,bakery,Tizziano,-3.3762795,40.4752766
hosteleria,cafe,El Perro de Pavlov,-3.7106105,40.4126575
comercio,clothes,Dan John,-3.6957072,40.4224786
hosteleria,restaurant,Taberna el Zorzal,-3.7108181,40.4175091
turismo,hotel,nh Alcorcón,-3.8462969,40.3511093
hosteleria,restaurant,Horno de Juan,-3.6774281,40.4237264
hosteleria,restaurant,Kaia,-3.677705,40.4583966
hosteleria,pub,Chiringuito Piscina de la 4a,-3.6074276,40.789853
hosteleria,pub,chiringuito Piscina La Primera,-3.6031804,40.7941113
hosteleria,bar,Luque,-3.3848205,40.4749193
hosteleria,cafe,Juncal,-3.3834361,40.4750289
hosteleria,cafe,NA,-3.8489334,40.3429634
hosteleria,restaurant,Coque,-3.6905135,40.4306865
hosteleria,restaurant,Habesha,-3.6949468,40.4060838
comercio,laundry,Lavandería Coslada Bloomest,-3.5410666,40.4296052
hosteleria,fast_food,Dunkin' Coffee,-3.6763188,40.4582471
hosteleria,fast_food,Mozzico,-3.6997959,40.4138683
hosteleria,restaurant,Zuppa,-3.7006227,40.4131701
hosteleria,restaurant,Zuppa,-3.6992463,40.4125294
comercio,bicycle_shop,Kbike Cycling Store,-3.6162049,40.5597858
comercio,doityourself,J. Cogorro,-4.01408,40.6278715
comercio,bicycle_rental,NA,-3.6936146,40.4008745
hosteleria,restaurant,Montemayor,-3.6478356,40.4340722
hosteleria,cafe,La tahona de Andrea,-3.6307508,40.38226
hosteleria,restaurant,Roots Lamarca,-3.6956332,40.4245829
comercio,clothes,El Señorito,-3.7057552,40.4264654
comercio,shoe_shop,Carlos y Marypaz,-3.3597595,40.4880683
comercio,mobile_phone_shop,Casa Móvil,-3.3588259,40.4944119
comercio,mobile_phone_shop,Orange,-3.359244,40.4947871
comercio,car_dealership,Lexus - Alcalá de Henares,-3.3211608,40.5100855
comercio,clothes,Antony Morato,-3.5977462,40.3683753
comercio,shoe_shop,Zapatos Ulanka,-3.5977826999999998,40.3684495
hosteleria,restaurant,La Tagliatella,-3.5976549,40.368237
comercio,mobile_phone_shop,Casa Móvil,-3.598944,40.3679419
comercio,toy_shop,Juguetes Poly,-3.5987758,40.3686181
comercio,shoe_shop,Deichmann,-3.5986475000000002,40.368753
comercio,shoe_shop,Zapatos RKS,-3.5984018,40.3690379
comercio,shoe_shop,Tino González,-3.5981186,40.3691357
comercio,sports_shop,Adidas,-3.5976134,40.3690451
comercio,optician,Soloptical,-3.597323,40.3690919
comercio,clothes,United Colors of Benetton,-3.4799963,40.4769828
comercio,clothes,New Yorker,-3.4800609,40.4767123
comercio,sports_shop,Sprinter,-3.4804563,40.4764756
comercio,clothes,Calzedonia Parque Corredor,-3.4806148,40.476381
hosteleria,fast_food,Little Caesar's,-3.6999035,40.4589053
hosteleria,restaurant,Miyama,-3.7099091,40.4222185
hosteleria,restaurant,Restaurante asiático Xian,-3.6635117,40.4374046
comercio,car_dealership,Bravosur Autos,-3.7111303,40.3829202
hosteleria,restaurant,Más Que Bocados,-3.3963433,40.4816327
hosteleria,fast_food,Rodilla,-3.4007087,40.4790159
comercio,furniture_shop,Sofás Fama,-3.8891695,40.4988424
hosteleria,cafe,Ghost Lira,-3.6690299,40.4086429
hosteleria,restaurant,La Parisiena,-3.6705302,40.4083649
hosteleria,pub,El Zamorano,-3.7358444,40.3922385
hosteleria,pub,Bar Arfe,-3.7374766,40.3902033
comercio,bakery,Panadería Montemayor,-3.7371489,40.391499
comercio,travel_agent,Viajes Henares,-3.4789934,40.4599279
comercio,hairdresser,NA,-3.4842826,40.4614669
hosteleria,fast_food,Kebab Las Fronteras,-3.4845252,40.4615504
hosteleria,restaurant,Bar Marisquería Jaen III,-3.4923941,40.454345000000004
hosteleria,fast_food,Goiko Grill,-3.8106049,40.3461769
comercio,hairdresser,Marco Aldany,-3.7102002,40.4494732
hosteleria,cafe,El Paréntesis,-3.7105236,40.4497538
comercio,supermarket,Carrefour Market,-3.2661953,40.3555839
comercio,hairdresser,NA,-3.6247446,40.3810784
hosteleria,bar,El Centro,-3.4695587,40.4539665
comercio,florist,Elena,-3.4695795,40.4540274
turismo,guesthouse,Residencia Frassinetti de Madrid,-3.727879,40.469738
hosteleria,restaurant,Taverne,-3.6979001,40.4279411
hosteleria,restaurant,Casa Tere,-4.1280517,40.7045447
turismo,guesthouse,Casa Tere,-4.1280517,40.7045447
comercio,supermarket,Sánchez Romero,-3.7392327,40.4753135
