Hospital,Especialidad,total_pacientes,media_tiempo_dias,ano,semana
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,22
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,21
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,20
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,19
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,18
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,17
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,16
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,15
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,14
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,12
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,11
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,10
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,9
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,8
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,7
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,6
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,5
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,4
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,3
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,2
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2022,1
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,51
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,50
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,49
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,48
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,47
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,46
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,45
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,44
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,43
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,42
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,41
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,40
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,38
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,37
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,36
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,35
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,34
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,33
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,32
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,31
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,30
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,29
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,28
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,27
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,26
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,25
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,24
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,23
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,22
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,21
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,20
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,19
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,18
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,16
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,15
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,14
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,13
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,12
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,11
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,10
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,9
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,8
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,7
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,6
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,5
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,4
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,3
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,2
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2021,1
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,51
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,50
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,49
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,48
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,47
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,46
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,45
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,43
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,42
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,41
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,40
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,39
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,38
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,37
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,36
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,35
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,34
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,33
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,32
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,31
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,30
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,10
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,9
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,7
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,6
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,5
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,4
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,3
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Plástica y Reparadora,0,0,2020,2
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,44
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,43
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,42
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,41
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,40
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,NA,NA,2022,39
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,38
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,37
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,36
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,35
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,34
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,33
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,32
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,31
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,30
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,29
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,28
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,27
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,25
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,24
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,23
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,22
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,21
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,20
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,19
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,18
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,17
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,16
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,15
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,14
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,12
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,11
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,10
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,9
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,8
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,7
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,6
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,5
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,4
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,3
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,2
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2022,1
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,51
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,50
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,49
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,48
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,47
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,46
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,45
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,44
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,43
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,42
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,41
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,40
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,38
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,37
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,36
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,35
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,34
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,33
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,32
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,31
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,30
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,29
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,28
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,27
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,26
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,25
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,24
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,23
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,22
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,21
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,20
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,19
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,18
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,16
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,15
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,14
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,13
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,12
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,11
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,10
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,9
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,8
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,7
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,6
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,5
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,4
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,3
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,2
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2021,1
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,51
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,50
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,49
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,48
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,47
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,46
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,45
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,43
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,42
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,41
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,40
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,39
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,38
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,37
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,36
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,35
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,34
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,33
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,32
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,31
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,30
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,10
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,9
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,7
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,6
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,5
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,4
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,3
HOSPITAL UNIVERSITARIO DE MOSTOLES,Cirugía Torácica,0,0,2020,2
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,170,45.16,2022,44
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,169,45.95,2022,43
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,172,47.6,2022,42
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,179,46.18,2022,41
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,181,48.23,2022,40
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,NA,NA,2022,39
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,201,51.34,2022,38
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,185,51.98,2022,37
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,187,53.7,2022,36
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,174,55.41,2022,35
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,165,58.4,2022,34
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,162,55.28,2022,33
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,158,50.17,2022,32
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,155,47.96,2022,31
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,160,42.95,2022,30
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,159,38.53,2022,29
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,157,33.63,2022,28
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,158,32.5,2022,27
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,128,26.06,2022,25
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,123,24.32,2022,24
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,128,23.07,2022,23
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,112,22.42,2022,22
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,97,22.4,2022,21
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,112,26.64,2022,20
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,117,25.13,2022,19
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,131,24.35,2022,18
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,129,24.71,2022,17
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,132,28.91,2022,16
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,124,30.25,2022,15
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,128,27.39,2022,14
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,130,29.17,2022,12
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,140,29.02,2022,11
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,141,31.91,2022,10
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,134,33.25,2022,9
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,126,32.95,2022,8
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,137,36.21,2022,7
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,134,40.74,2022,6
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,136,41.28,2022,5
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,143,40.91,2022,4
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,153,38.12,2022,3
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,149,36.68,2022,2
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,155,32.22,2022,1
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,152,23.56,2021,51
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,162,20.67,2021,50
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,143,21.67,2021,49
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,137,16.64,2021,48
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,129,13.5,2021,47
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,109,14.99,2021,46
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,83,19.32,2021,45
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,97,19.22,2021,44
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,97,20.1,2021,43
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,110,21.74,2021,42
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,108,24.33,2021,41
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,99,23.18,2021,40
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,103,28.97,2021,38
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,105,25.49,2021,37
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,93,27.77,2021,36
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,98,30.74,2021,35
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,104,33.02,2021,34
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,107,32.06,2021,33
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,102,26.79,2021,32
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,94,24.43,2021,31
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,78,23.67,2021,30
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,87,24.11,2021,29
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,90,21.82,2021,28
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,93,26.27,2021,27
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,91,33.18,2021,26
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,91,32.18,2021,25
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,100,28.43,2021,24
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,110,34.79,2021,23
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,113,33.05,2021,22
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,111,29.74,2021,21
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,109,26.77,2021,20
HOSPITAL UNIVERSITARIO DE MOSTOLES,Dermatología,106,22.63,2021,19
